2022-02-22 08:40:45,
2022-02-22 08:41:00,
2022-02-22 08:41:15,0
2022-02-22 08:41:30,1
2022-02-22 08:41:45,1
2022-02-22 08:42:00,1
2022-02-22 08:42:15,1
2022-02-22 08:42:30,1
2022-02-22 08:42:45,1
2022-02-22 08:43:00,1
2022-02-22 08:43:15,1
2022-02-22 08:43:30,1
2022-02-22 08:43:45,1
2022-02-22 08:44:00,1
2022-02-22 08:44:15,1
2022-02-22 08:44:30,1
2022-02-22 08:44:45,1
2022-02-22 08:45:00,1
2022-02-22 08:45:15,1
2022-02-22 08:45:30,1
2022-02-22 08:45:45,2
2022-02-22 08:46:00,1
2022-02-22 08:46:15,2
2022-02-22 08:46:30,2
2022-02-22 08:46:45,2
2022-02-22 08:47:00,2
2022-02-22 08:47:15,2
2022-02-22 08:47:30,2
2022-02-22 08:47:45,2
2022-02-22 08:48:00,2
2022-02-22 08:48:15,2
2022-02-22 08:48:30,2
2022-02-22 08:48:45,2
2022-02-22 08:49:00,2
2022-02-22 08:49:15,2
2022-02-22 08:49:30,2
2022-02-22 08:49:45,3
2022-02-22 08:50:00,3
2022-02-22 08:50:15,3
2022-02-22 08:50:30,3
2022-02-22 08:50:45,3
2022-02-22 08:51:00,3
2022-02-22 08:51:15,3
2022-02-22 08:51:30,3
2022-02-22 08:51:45,3
2022-02-22 08:52:00,3
2022-02-22 08:52:15,3
2022-02-22 08:52:30,3
2022-02-22 08:52:45,3
2022-02-22 08:53:00,3
2022-02-22 08:53:15,4
2022-02-22 08:53:30,4
2022-02-22 08:53:45,4
2022-02-22 08:54:00,4
2022-02-22 08:54:15,4
2022-02-22 08:54:30,4
2022-02-22 08:54:45,4
2022-02-22 08:55:00,4
2022-02-22 08:55:15,4
2022-02-22 08:55:30,4
2022-02-22 08:55:45,4
2022-02-22 08:56:00,4
2022-02-22 08:56:15,4
2022-02-22 08:56:30,4
2022-02-22 08:56:45,4
2022-02-22 08:57:00,5
2022-02-22 08:57:15,5
2022-02-22 08:57:30,5
2022-02-22 08:57:45,5
2022-02-22 08:58:00,5
2022-02-22 08:58:15,5
2022-02-22 08:58:30,5
2022-02-22 08:58:45,5
2022-02-22 08:59:00,5
2022-02-22 08:59:15,5
2022-02-22 08:59:30,5
2022-02-22 08:59:45,5
2022-02-22 09:00:00,5
2022-02-22 09:00:15,5
2022-02-22 09:00:30,5
2022-02-22 09:00:45,6
2022-02-22 09:01:00,7
2022-02-22 09:01:15,7
2022-02-22 09:01:30,7
2022-02-22 09:01:45,7
2022-02-22 09:02:00,7
2022-02-22 09:02:15,7
2022-02-22 09:02:30,7
2022-02-22 09:02:45,7
2022-02-22 09:03:00,7
2022-02-22 09:03:15,7
2022-02-22 09:03:30,7
2022-02-22 09:03:45,7
2022-02-22 09:04:00,7
2022-02-22 09:04:15,8
2022-02-22 09:04:30,8
2022-02-22 09:04:45,8
2022-02-22 09:05:00,8
2022-02-22 09:05:15,8
2022-02-22 09:05:30,8
2022-02-22 09:05:45,8
2022-02-22 09:06:00,8
2022-02-22 09:06:15,8
2022-02-22 09:06:30,8
2022-02-22 09:06:45,8
2022-02-22 09:07:00,8
2022-02-22 09:07:15,8
2022-02-22 09:07:30,8
2022-02-22 09:07:45,8
2022-02-22 09:08:00,8
2022-02-22 09:08:15,8
2022-02-22 09:08:30,8
2022-02-22 09:08:45,8
2022-02-22 09:09:00,8
2022-02-22 09:09:15,8
2022-02-22 09:09:30,8
2022-02-22 09:09:45,8
2022-02-22 09:10:00,8
2022-02-22 09:10:15,8
2022-02-22 09:10:30,8
2022-02-22 09:10:45,8
2022-02-22 09:11:00,8
2022-02-22 09:11:15,8
2022-02-22 09:11:30,8
2022-02-22 09:11:45,8
2022-02-22 09:12:00,8
2022-02-22 09:12:15,8
2022-02-22 09:12:30,8
2022-02-22 09:12:45,8
2022-02-22 09:13:00,8
2022-02-22 09:13:15,8
2022-02-22 09:13:30,8
2022-02-22 09:13:45,8
2022-02-22 09:14:00,8
2022-02-22 09:14:15,8
2022-02-22 09:14:30,8
2022-02-22 09:14:45,8
2022-02-22 09:15:00,8
2022-02-22 09:15:15,8
2022-02-22 09:15:30,8
2022-02-22 09:15:45,8
2022-02-22 09:16:00,8
2022-02-22 09:16:15,8
2022-02-22 09:16:30,8
2022-02-22 09:16:45,8
2022-02-22 09:17:00,8
2022-02-22 09:17:15,7
2022-02-22 09:17:30,5
2022-02-22 09:17:45,5
2022-02-22 09:18:00,4
2022-02-22 09:18:15,4
2022-02-22 09:18:30,4
2022-02-22 09:18:45,4
2022-02-22 09:19:00,4
2022-02-22 09:19:15,4
2022-02-22 09:19:30,4
2022-02-22 09:19:45,4
2022-02-22 09:20:00,4
2022-02-22 09:20:15,4
2022-02-22 09:20:30,4
2022-02-22 09:20:45,4
2022-02-22 09:21:00,4
2022-02-22 09:21:15,5
2022-02-22 09:21:30,5
2022-02-22 09:21:45,5
2022-02-22 09:22:00,5
2022-02-22 09:22:15,5
2022-02-22 09:22:30,5
2022-02-22 09:22:45,5
2022-02-22 09:23:00,5
2022-02-22 09:23:15,5
2022-02-22 09:23:30,5
2022-02-22 09:23:45,5
2022-02-22 09:24:00,5
2022-02-22 09:24:15,5
2022-02-22 09:24:30,5
2022-02-22 09:24:45,7
2022-02-22 09:25:00,7
2022-02-22 09:25:15,7
2022-02-22 09:25:30,7
2022-02-22 09:25:45,7
2022-02-22 09:26:00,7
2022-02-22 09:26:15,7
2022-02-22 09:26:30,7
2022-02-22 09:26:45,7
2022-02-22 09:27:00,7
2022-02-22 09:27:15,7
2022-02-22 09:27:30,7
2022-02-22 09:27:45,7
2022-02-22 09:28:00,7
2022-02-22 09:28:15,7
2022-02-22 09:28:30,7
2022-02-22 09:28:45,8
2022-02-22 09:29:00,8
2022-02-22 09:29:15,8
2022-02-22 09:29:30,8
2022-02-22 09:29:45,8
2022-02-22 09:30:00,8
2022-02-22 09:30:15,8
2022-02-22 09:30:30,8
2022-02-22 09:30:45,8
2022-02-22 09:31:00,8
2022-02-22 09:31:15,8
2022-02-22 09:31:30,8
2022-02-22 09:31:45,8
2022-02-22 09:32:00,8
2022-02-22 09:32:15,8
2022-02-22 09:32:30,8
2022-02-22 09:32:45,8
2022-02-22 09:33:00,8
2022-02-22 09:33:15,8
2022-02-22 09:33:30,8
2022-02-22 09:33:45,8
2022-02-22 09:34:00,8
2022-02-22 09:34:15,8
2022-02-22 09:34:30,8
2022-02-22 09:34:45,8
2022-02-22 09:35:00,8
2022-02-22 09:35:15,8
2022-02-22 09:35:30,8
2022-02-22 09:35:45,8
2022-02-22 09:36:00,8
2022-02-22 09:36:15,8
2022-02-22 09:36:30,8
2022-02-22 09:36:45,8
2022-02-22 09:37:00,8
2022-02-22 09:37:15,8
2022-02-22 09:37:30,8
2022-02-22 09:37:45,8
2022-02-22 09:38:00,8
2022-02-22 09:38:15,8
2022-02-22 09:38:30,8
2022-02-22 09:38:45,8
2022-02-22 09:39:00,8
2022-02-22 09:39:15,8
2022-02-22 09:39:30,8
2022-02-22 09:39:45,8
2022-02-22 09:40:00,8
2022-02-22 09:40:15,8
2022-02-22 09:40:30,8
2022-02-22 09:40:45,8

